,Year,Plant Type,Cap_added,Capacity-Weighted Age
542,1989,Solar,92.0,2.7409193185470908
543,1990,Solar,92.0,3.1153559910692139
544,1998,Solar,0.10000000000000001,11.112847222222221
545,1999,Solar,0.10000000000000001,12.110091743119265
546,2001,Solar,4.7000000000000011,13.958333333333334
547,2002,Solar,2.1000000000000005,14.886125335284078
548,2003,Solar,0.20000000000000004,15.87813794784304
549,2005,Solar,2.5,17.77446705426356
550,2006,Solar,1.3999999999999999,18.713664896185417
551,2007,Solar,109.5,15.800267328623262
552,2008,Solar,34.599999999999994,15.820526598602903
553,2009,Solar,108.90000000000001,14.237859712230215
554,2010,Solar,238.29999999999998,11.490557702926562
555,2011,Solar,763.20000000000016,7.2338347216395986
556,2012,Solar,1578.3000000000002,4.716907914998461
557,2013,Solar,3511.1999999999998,3.2654700955875824
558,2014,Solar,3692.6999999999989,3.1103924063956208
559,1969,Nuclear,1191.8,1.0
560,1970,Nuclear,1257.0,1.4866873570728516
561,1971,Nuclear,1453.5999999999997,1.9329130791307911
562,1972,Nuclear,4412.8999999999996,1.9071230142027349
563,1973,Nuclear,2996.1999999999998,2.4019626044291202
564,1974,Nuclear,5650.5,2.601804032543332
565,1975,Nuclear,3364.5,3.1711460408825918
566,1976,Nuclear,1805.4000000000001,3.9124611985414712
567,1977,Nuclear,3614.5000000000014,4.3631964080415138
568,1978,Nuclear,979.70000000000016,5.2032544965408336
569,1979,Nuclear,864.70000000000005,6.0401836844165446
570,1980,Nuclear,1922.2,6.6467827736929488
571,1981,Nuclear,888.20000000000016,7.4525906872097165
572,1987,Nuclear,1874.2999999999997,12.729444935012625
573,1975,Wind,16.5,1.0
574,1981,Wind,22.399999999999999,3.5449871465295621
575,1982,Wind,19.5,3.3613013698630128
576,1983,Wind,378.19999999999999,1.4496106275767291
577,1984,Wind,149.19999999999999,2.0804028678729942
578,1985,Wind,140.79999999999995,2.6772639691714835
579,1986,Wind,85.599999999999994,3.3950997291307567
580,1987,Wind,119.2,3.9605969508267123
581,1988,Wind,27.0,4.8490191986644406
582,1989,Wind,98.799999999999983,5.3958569807037451
583,1990,Wind,113.2,5.8739747095010246
584,1991,Wind,76.899999999999991,6.5118255431732548
585,1992,Wind,6.9000000000000012,7.4760006378567994
586,1993,Wind,4.2000000000000011,8.4510489510489482
587,1994,Wind,124.40000000000005,8.6907723459647102
588,1995,Wind,30.0,9.5062287655719118
589,1997,Wind,19.800000000000001,11.361021918190701
590,1998,Wind,177.39999999999998,11.109192546583849
591,1999,Wind,697.79999999999984,8.7501516595892177
592,2000,Wind,56.100000000000001,9.542493337281611
593,2001,Wind,1516.0,6.8139385035696804
594,2002,Wind,661.00000000000011,6.822061705829241
595,2003,Wind,1609.1999999999996,6.0369912684346589
596,2004,Wind,392.60000000000008,6.6746908768551219
597,2005,Wind,2160.8000000000002,6.0169931636697873
598,2006,Wind,2661.3000000000002,5.6066274813459112
599,2007,Wind,5283.7999999999993,4.8255649123650031
600,2008,Wind,8497.3999999999978,4.1937326016066176
601,2009,Wind,9921.5,4.0063220931061529
602,2010,Wind,4683.5,4.5334482151392415
603,2011,Wind,6882.7999999999975,4.8628312511525964
604,2012,Wind,13270.299999999999,4.7843903839637019
605,2013,Wind,859.10000000000002,5.7155383521605172
606,2014,Wind,4685.5,6.3040900735996281
